arch,hidden_size,regularizer,if_mode,L,T,seed,sigma,acc,checkpoint,matrix_csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.40,81.350000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.45,80.490000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.50,79.170000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.55,79.100000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.60,77.440000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.65,76.900000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.70,75.470000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.75,74.910000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.80,73.910000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.85,72.290000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.90,71.360000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,0.95,70.110000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,41,1.00,69.050000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed41_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_41/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_41.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.00,81.910000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.05,81.890000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.10,81.540000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.15,81.210000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.20,80.310000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.25,79.510000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.30,77.910000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.35,76.510000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.40,75.360000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.45,73.780000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.50,71.760000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.55,70.470000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.60,67.470000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.65,66.310000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.70,64.460000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.75,62.550000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.80,61.370000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.85,58.770000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.90,57.220000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,0.95,54.000000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,42,1.00,54.710000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed42_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_42/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_42.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.00,81.090000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.05,80.890000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.10,80.890000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.15,81.070000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.20,80.710000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.25,80.580000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.30,80.180000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.35,79.940000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.40,79.780000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.45,79.360000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.50,79.010000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.55,78.630000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.60,78.240000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.65,77.840000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.70,76.700000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.75,76.800000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.80,75.640000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.85,74.470000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.90,74.750000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,0.95,74.570000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,43,1.00,72.960000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed43_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_43/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_43.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,44,0.00,11.350000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_44/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,44,0.05,11.350000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_44/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,44,0.10,11.350000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_44/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
fc3rev_h4,4,weight_decay,rate_uniform,16,16,44,0.15,11.350000,mnist-checkpoints/fc3rev_h4_L[16]_strict_seed44_ablation_wd_l16_fc3rev_h4.pth,/Users/S4142196/Documents/Phd_Document/codes/QCFS_simulation_FI/important results/new_fc3/noise_sweep_rate_uniform_L16_T16/fc3rev_h4/seed_44/noise_sweep_matrix_mnist_fc3rev_h4_T16_mode_rate_uniform_schedule_normal_seed_44.csv
